ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-47.5630787810481,-48.1021369226186,14.5703851145298,9.27777179414337,0.0118045476536043,0.2,0.0588788098693759,0.103163533812406,0.0143525237864861,0.431180123881784,0.021888558802405,0.438683699770334,0.517250861142331,0.694689580758986,0.401536164601745,3,4,0.993631849747631,2.61213822476043,0,G2_185_358_A-2015-10-25_00-15,0,60,0
