Index,c000000,c000001,c000002,c000003,c000004,c000005,c000006,c000007,c000008,c000009,c000010,c000011,c000012,c000013,c000014,c000015,c000016,c000017,c000018,c000019,c000020,c000021,c000022,c000023,c000024,c000025,c000026,c000027,c000028,c000029,c000030,c000031,c000032,c000033,c000034,c000035,c000036,c000037,c000038,c000039,c000040,c000041,c000042,c000043,c000044,c000045,c000046,c000047,c000048,c000049,c000050,c000051,c000052,c000053,c000054,c000055,c000056,c000057,c000058,c000059,c000060,c000061,c000062,c000063,c000064,c000065,c000066,c000067,c000068,c000069,c000070,c000071,c000072,c000073,c000074,c000075,c000076,c000077,c000078,c000079,c000080,c000081,c000082,c000083,c000084,c000085,c000086,c000087,c000088,c000089,c000090,c000091,c000092,c000093,c000094,c000095,c000096,c000097,c000098,c000099,c000100,c000101,c000102,c000103,c000104,c000105,c000106,c000107,c000108,c000109,c000110,c000111,c000112,c000113,c000114,c000115,c000116,c000117,c000118,c000119,c000120,c000121,c000122,c000123,c000124,c000125,c000126,c000127
0,73.35490707177243,74.66792816939974,59.48692739896582,48.09075855522457,41.4858007781592,36.97379277905337,33.60256013806726,30.971012362087354,28.927571422463153,27.36798113299477,26.334619841949355,26.54690377403771,38.82654342158334,85.17536580536205,159.254732938102,213.45046525189025,190.2478032534172,116.42445443741595,48.8679738071329,23.984936235844682,21.182254469235993,22.0604288210087,30.248875110684644,45.44995321351302,64.83970726272227,82.44563727957629,93.65826108854066,101.486735414043,107.53446104852299,103.39278758988452,95.8663837641503,105.15162072463285,123.92270454423374,127.95974054012025,115.76689569897916,110.72716460725968,104.98272111147342,79.65762385609862,49.386158692583344,40.80151227040911,54.42156701261778,64.11908466036742,59.82694168404171,44.403473695862004,33.44922142461696,34.88484662840642,42.81800929004712,51.568287639668796,56.28307919194556,54.686382940601696,46.535745890007306,33.535308651905105,23.45377345049837,16.301876292471903,14.294977843164155,14.964207238915527,19.563938281522564,29.388063751302166,40.06892766547139,43.200410455187175,36.151509169067275,26.71220139159911,21.084878947736307,18.777519051062168,16.319542996856626,13.809906017805925,12.838470177284131,12.682064924179256,12.562970674201736,12.424368596185106,12.328868703746776,12.302103479091528,12.326785173870844,12.303414412575739,12.227381100091629,12.776864131355115,13.806315317492862,14.60923137968764,14.87139053476486,14.193641312340436,13.296674223948541,12.308840613119294,11.822477768536299,11.743627351993215,11.655527294467005,11.585892508031009,11.5591137330734,11.543087762213176,11.522169552189368,11.507122855216972,11.488138874968067,11.489562724549549,11.50353258614149,11.499314981232382,11.460346442925204,11.41880588501478,11.368218965018693,11.332912552517456,11.263817495302588,11.21932378727246,11.184249207745925,11.187898010890475,11.196388995082689,11.177672151903405,11.142899022501604,11.118077258278063,11.081622914641038,11.070409853263302,11.056141697038509,11.017367279609795,10.936992486499797,10.808046691054349,10.654354279713996,10.407929066745597,10.074635744532094,9.665563323995462,9.19178427689506,8.625745655693706,7.950690125035236,7.216614791146614,6.43204355679728,5.619878617413291,4.784481559809157,3.9766287173129884,3.2495793962871966,2.6432920881437676,2.1564157838955476,1.748835319280104
