ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-54.04965195328,-57.8643477281556,23.2193879268268,8.67534677434539,0.194871794871795,5.59166666666667,0.0198584905660377,0.0697228220467981,0.0950330591840026,0.423745461998904,0.0608823009640815,0.645419996472725,0.723672965523045,0.98399732831046,0.0796930049325334,3,14,0.917729478078524,1.49908043751815,0,G4_Aline-2015-07-11_00-30,0,60,0
