Index,c000000,c000001,c000002,c000003,c000004,c000005,c000006,c000007,c000008,c000009,c000010,c000011,c000012,c000013,c000014,c000015,c000016,c000017,c000018,c000019,c000020,c000021,c000022,c000023,c000024,c000025,c000026,c000027,c000028,c000029,c000030,c000031,c000032,c000033,c000034,c000035,c000036,c000037,c000038,c000039,c000040,c000041,c000042,c000043,c000044,c000045,c000046,c000047,c000048,c000049,c000050,c000051,c000052,c000053,c000054,c000055,c000056,c000057,c000058,c000059,c000060,c000061,c000062,c000063,c000064,c000065,c000066,c000067,c000068,c000069,c000070,c000071,c000072,c000073,c000074,c000075,c000076,c000077,c000078,c000079,c000080,c000081,c000082,c000083,c000084,c000085,c000086,c000087,c000088,c000089,c000090,c000091,c000092,c000093,c000094,c000095,c000096,c000097,c000098,c000099,c000100,c000101,c000102,c000103,c000104,c000105,c000106,c000107,c000108,c000109,c000110,c000111,c000112,c000113,c000114,c000115,c000116,c000117,c000118,c000119,c000120,c000121,c000122,c000123,c000124,c000125,c000126,c000127
0,0.2693130823132669,0.469531532257858,0.5667280653184187,0.5458776527249926,0.38901410128727,0.26276636461044073,0.16327246891699093,0.11691042467913935,0.10549730370323711,0.40704586198516235,0.8343992327147086,1.2187339201173686,1.4156337201413818,1.477001741648899,1.5022166356266433,1.5821103087145743,1.5557083404699457,1.4474720344909127,1.2779957545410885,0.9992944216268699,0.5488323822294654,0.27868724911441256,0.31015622828549977,0.3979157759222779,0.5208874315592061,0.573483276839133,0.572100280898576,0.5988563772333536,0.688611607836628,0.7354175841450262,0.6931692947863586,0.6460282574065748,0.6129888914763029,0.569210761396778,0.5182953557073837,0.49092351710975857,0.551270682872309,0.6682751544489661,0.7152232732154964,0.6797783600038835,0.6237385588734912,0.680640816885363,0.7723518485562393,0.837550908957,0.8697365515217242,0.8713799271875843,0.8188969320390425,0.7755870123166203,0.7340892812593776,0.7093900208087914,0.6980824112517013,0.6589968950423245,0.6115341012772497,0.5880282348228673,0.6018573999080776,0.6387845252039044,0.6763483769486294,0.7005690306871754,0.7327875491631703,0.7431524981158955,0.7230251886988045,0.6610607733205793,0.5622882854480141,0.4141761177791108,0.29601899453257124,0.22227484841551018,0.1877637292891041,0.1723811208162133,0.16133552827168224,0.1649292197661321,0.171132045965507,0.1829630973630117,0.20175343953520047,0.22477685822966686,0.2487307081988972,0.26440466597290846,0.26881304371302717,0.2674756462529257,0.2644701031779775,0.2692215779913683,0.2593584879051466,0.24179160052580936,0.22435050091716585,0.20235707305738554,0.18078959094634336,0.15649473085408788,0.1364941840771617,0.12524634374401572,0.1189233787858249,0.12360760213692128,0.13495963339002695,0.15262112158602256,0.16919040154484252,0.18732990672330777,0.2058070280141125,0.21789707324095897,0.22505047472028689,0.22520149795455432,0.22545906725106601,0.2208293615675637,0.2183619574699888,0.21479235799111449,0.21174403193860816,0.21479071468471705,0.21578722262746422,0.21246240698048302,0.2095554236463781,0.20310670408454357,0.19995439807631743,0.19457829995903075,0.19527148357660223,0.19912916171751083,0.20876555620758888,0.2277376655003286,0.24692975263001293,0.26223488441737175,0.29978150207035453,0.37201150011266676,0.4680709836664676,0.5457675340165451,0.7277080358071579,0.9404218016016445,1.1361629639265436,1.2709305666992978,1.1764290786721079,1.0478642620117697,0.8426606091813894,0.4847615418077794
