ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,SpectralCentroid,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-54.36149974026348,-54.28268360748823,10.418335879332638,8.626290934534396,0.00019351717464925012,0,0.00020108462846870826,0.022214562167392364,0.05565034750492643,0.02872117400419287,0.42799006131299744,0.006861520006739341,0.43320919225704757,0.5399124396723964,0.9971291329967765,0.1070003086658412,0,0,0.9685603757301882,1.4811731681347402,0,G10_Coata_20151017_002000Z,0,60,0
