ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,SpectralCentroid,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-52.130788451440395,-51.22737273582846,14.66921833728717,9.615501128564704,0.00029027576197387516,0,0.06789291355226579,0.025319303338171256,0.06639763059459332,0.02164167069827447,0.40122435476950563,0.013486829996464555,0.5135724182555149,0.5852543087616859,0.6945237258136376,0.2899373536925389,0,0,0.9841926188617388,1.6796050721130578,0,G10_Coata_20151017_001000Z,0,60,0
