ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,SpectralCentroid,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-52.74502601675202,-53.10573405643586,9.993710080399637,7.6599273476789405,0.0024189646831156266,0.08333333333333333,0.0021355077653470475,0.022791485244315426,0.07040249212361499,0.013562328656668279,0.4173600410618914,0.008184377486010086,0.582900878416381,0.7193458962430668,0.9821453762972274,0.10572071210305012,2,3,0.9729331274926656,1.600522698673894,0,G10_Coata_20151017_005000Z,0,60,0
