ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-48.1613634819586,-48.8232162308182,11.6172513042119,7.1320929119418,0.0102564102564103,0.233333333333333,0.0423778422835027,0.109990914132654,0.0128366392517336,0.431552292718185,0.0156236616635046,0.448103716939777,0.5263299197305,0.627629261513903,0.350330611283561,4,27,0.993297178191081,2.3527248088278,0,G2_185_358_A-2015-10-25_00-20,0,60,0
