ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,SpectralCentroid,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-53.292069850218404,-53.587441482303994,10.73694791887214,9.049027715730325,0.00019351717464925012,0,0.001269334258435486,0.03635462022254475,0.05272399022974263,0.012401225608772777,0.42538172209853814,0.006639729327238997,0.40591193246490054,0.4708552181566764,0.9868715571925805,0.14812503011196432,0,0,0.9756139110830636,1.6582131449036879,0,G10_Coata_20151017_000500Z,0,60,0
