ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-48.8394355241034,-48.5293335361136,17.2084000461779,9.96105368108843,0.017029511369134,0.233333333333333,0.0484639574262216,0.109702998336224,0.0183518787292372,0.435391977130344,0.0456407677398813,0.389936089347886,0.405735650049219,0.768270359312217,0.337132937321949,3,10,0.990563416785871,2.49966121382248,0,G2_185_358_A-2015-10-25_00-35,0,60,0
