ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-48.0782614766647,-48.5293335361136,9.99723442516376,6.871713434053,0.0019351717464925,0.0333333333333333,0.0448681664247702,0.0978724910616305,0.0163199483954201,0.432324327841306,0.0108209181296676,0.431441927515689,0.520613334561852,0.688152864318925,0.287292883708227,5,22,0.992875669148744,2.38824895944245,0,G2_185_358_A-2015-10-25_00-45,0,60,0
