ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-48.0889036307998,-48.2573301008753,14.4050293841034,7.04478884429653,0.00628930817610063,0.116666666666667,0.0585328979196904,0.104350596481291,0.0199483954200935,0.43700388920017,0.0145768865330802,0.38995187577898,0.439180597913321,0.682499086419712,0.301214268927083,4,19,0.991986270877533,2.5391540025167,0,G2_185_358_A-2015-10-25_00-40,0,60,0
