ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-52.7955935678919,-54.6881337095544,23.2789182549613,9.22242107365759,0.110788582486696,3.16666666666667,0.0211877116594098,0.0873352449054244,0.096129656507015,0.424410950312469,0.0942731004644727,0.625357829551691,0.713581642030662,0.970203154625576,0.147405086354182,4,39,0.932757764886879,1.75326686671184,0,G4_Aline-2015-07-11_00-20,0,60,0
