"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128"
"CVR_list[[j]]",0.0613739281240967,0.044994700838231,0.0268812024279796,0.0057809037479526,0.00462472299836208,0.00655169091434628,0.00809326524713364,0.0145486077656807,0.0291935639271606,0.0389247519028808,0.0420079005684555,0.0419115521726563,0.0432604297138453,0.0414298101936603,0.0358416032373061,0.0261104152615859,0.0196550727430388,0.0161865304942673,0.0163792272858657,0.0176317564312554,0.0173427112438578,0.0182098468060507,0.0189806339724444,0.0200404663262357,0.0214856922632238,0.0240870989498025,0.0235090085750072,0.0244724925329993,0.0251469313035938,0.0263031120531843,0.0237017053666056,0.0216783890548222,0.0193660275556412,0.017439059639657,0.0153193949320744,0.017439059639657,0.0150303497446768,0.0157047885152712,0.0143559109740823,0.0144522593698815,0.0140668657866847,0.0150303497446768,0.0142595625782831,0.0152230465362752,0.0145486077656807,0.0140668657866847,0.0131997302244918,0.0126216398496965,0.0121398978707005,0.0120435494749012,0.011465459100106,0.0111764139127084,0.0105983235379131,0.0107910203295115,0.0102129299547163,0.00934579439252336,0.00896040080932652,0.00905674920512574,0.00944214278832257,0.00741882647653917,0.00722612968494075,0.00732247808073996,0.00655169091434628,0.00587725214375181,0.00510646497735813,0.00462472299836208,0.00433567781096445,0.00395028422776761,0.00317949706137393,0.00327584545717314,0.00443202620676366,0.00433567781096445,0.00404663262356682,0.00404663262356682,0.00491376818575971,0.00491376818575971,0.00395028422776761,0.0038539358319684,0.0038539358319684,0.0038539358319684,0.00337219385297235,0.0038539358319684,0.00404663262356682,0.00443202620676366,0.00452837460256287,0.00510646497735813,0.0048174197899605,0.00356489064457077,0.0028904518739763,0.00317949706137393,0.0028904518739763,0.00240870989498025,0.00279410347817709,0.00250505829077946,0.00240870989498025,0.00260140668657867,0.00231236149918104,0.00221601310338183,0.00154157433278736,0.00105983235379131,0.00183061952018499,0.00221601310338183,0.00250505829077946,0.00269775508237788,0.00337219385297235,0.00443202620676366,0.00346854224877156,0.00356489064457077,0.00375758743616919,0.00462472299836208,0.00443202620676366,0.00529916176895655,0.00597360053955102,0.00606994893535023,0.00587725214375181,0.0057809037479526,0.00414298101936603,0.00452837460256287,0.0048174197899605,0.00423932941516524,0.00395028422776761,0.00269775508237788,0.00183061952018499,0.00134887754118894,0.0019269679159842,0.00202331631178341,0.00125252914538973,0.00134887754118894
