"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128"
"CVR_list[[j]]",0.0879660853646787,0.0718759032662106,0.0454764428172271,0.0290972155313614,0.0428750361306484,0.0554003275845457,0.0622410636862896,0.0688891029964351,0.0742846131611909,0.0762115810771751,0.0781385489931593,0.0789093361595529,0.0845938915117063,0.0902784468638597,0.0943250794874265,0.0915309760092494,0.0831486655747182,0.0737065227863956,0.069756238558628,0.0706233741208209,0.0686000578090375,0.0650351671644667,0.0671548318720493,0.0683110126216399,0.0677329222468446,0.0686000578090375,0.0669621350804509,0.0617593217072936,0.0580980826669236,0.0579053858753252,0.0542441468349552,0.0530879660853647,0.0505829077945852,0.0492340302533963,0.0499084690239908,0.0501011658155892,0.0517390885441757,0.0519317853357742,0.0517390885441757,0.0509683013777821,0.0525098757105694,0.051835436939975,0.0501011658155892,0.0510646497735813,0.0501011658155892,0.0497157722323923,0.0474034107332113,0.0469216687542152,0.0434531265054437,0.0429713845264476,0.0413334617978611,0.0396955390692745,0.0393101454860777,0.0373831775700935,0.037190480778495,0.0354562096541093,0.0347817708835148,0.0333365449465266,0.032565757780133,0.0305424414683496,0.0284227767607669,0.0265921572405819,0.0256286732825898,0.0240870989498025,0.0217747374506214,0.0214856922632238,0.021100298680027,0.021100298680027,0.0203295115136333,0.0195587243472396,0.0172463628480586,0.0167646208690625,0.0164755756816649,0.0161865304942673,0.0157047885152712,0.0159938337026688,0.0155120917236728,0.0157047885152712,0.0139705173908854,0.0141632141824839,0.013296078620291,0.0126216398496965,0.0131033818286926,0.0131997302244918,0.0136814722034878,0.0141632141824839,0.0131997302244918,0.0126216398496965,0.011465459100106,0.0105983235379131,0.0112727623085076,0.0106946719337123,0.0104056267463147,0.0106946719337123,0.0105983235379131,0.00905674920512574,0.00915309760092494,0.00896040080932652,0.00722612968494075,0.00616629733114944,0.00616629733114944,0.00664803931014549,0.00664803931014549,0.00722612968494075,0.00761152326813759,0.00693708449754312,0.00606994893535023,0.00597360053955102,0.0057809037479526,0.00626264572694865,0.00732247808073996,0.00751517487233838,0.00732247808073996,0.00722612968494075,0.00606994893535023,0.00684073610174391,0.00693708449754312,0.00751517487233838,0.00626264572694865,0.00645534251854707,0.00558820695635418,0.00655169091434628,0.00510646497735813,0.00404663262356682,0.00327584545717314,0.00375758743616919,0.00279410347817709,0.00452837460256287
