ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-48.3785312558569,-48.6014798329491,17.838070458661,8.45360339319763,0.000677310111272375,0,0.0445839380745041,0.0894497740332992,0.0228995323334946,0.420196623075875,0.0121361248589135,0.425932127229791,0.475841756831944,0.702677486137625,0.643051516350759,0,0,0.989749873258601,2.21275771948505,0,G2_185_358_A-2015-10-25_00-25,0,60,0
