ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-47.3994499090085,-47.7219226337623,7.37940008672037,6.53478075099207,0.000967585873246251,0.0333333333333333,0.0482813255926463,0.099802942877034,0.0149008224479923,0.428310140217806,0.00984955697807766,0.432909632895973,0.497108309919185,0.654607579782342,0.269398761338036,2,8,0.994649348615442,2.46791210918595,0,G2_185_358_A-2015-10-25_00-05,0,60,0
