ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-53.0995800321655,-57.0643477281556,25.2618559353146,9.84505170685525,0.18200290275762,4.85,0.0190711175616836,0.0776121868620718,0.109079180777294,0.422573521943283,0.116060350390969,0.598112633036433,0.69693870399474,0.967903097925947,0.0882516951818242,4,10,0.927552390302958,1.56219146258833,0,G4_Aline-2015-07-11_00-35,0,60,0
