ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,SpectralCentroid,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-53.68836773797743,-53.88149974614852,7.2096378822099965,6.408560590513082,0.0010643444605708758,0,0.009253535960242235,0.02501209482341557,0.06118682667233058,0.014384776648927594,0.43456914934668894,0.009619366191710221,0.5744689416311459,0.6193769231286297,0.9641328964858887,0.15881381525193716,0,0,0.97011440452446,1.5790339754138032,0,G10_Coata_20151017_004500Z,0,60,0
