Index,c000000,c000001,c000002,c000003,c000004,c000005,c000006,c000007,c000008,c000009,c000010,c000011,c000012,c000013,c000014,c000015,c000016,c000017,c000018,c000019,c000020,c000021,c000022,c000023,c000024,c000025,c000026,c000027,c000028,c000029,c000030,c000031,c000032,c000033,c000034,c000035,c000036,c000037,c000038,c000039,c000040,c000041,c000042,c000043,c000044,c000045,c000046,c000047,c000048,c000049,c000050,c000051,c000052,c000053,c000054,c000055,c000056,c000057,c000058,c000059,c000060,c000061,c000062,c000063,c000064,c000065,c000066,c000067,c000068,c000069,c000070,c000071,c000072,c000073,c000074,c000075,c000076,c000077,c000078,c000079,c000080,c000081,c000082,c000083,c000084,c000085,c000086,c000087,c000088,c000089,c000090,c000091,c000092,c000093,c000094,c000095,c000096,c000097,c000098,c000099,c000100,c000101,c000102,c000103,c000104,c000105,c000106,c000107,c000108,c000109,c000110,c000111,c000112,c000113,c000114,c000115,c000116,c000117,c000118,c000119,c000120,c000121,c000122,c000123,c000124,c000125,c000126,c000127
0,-107.56676186849599,-108.08624881240075,-108.92156749183557,-109.46217626981799,-110.25841466114805,-111.4936710854234,-112.70413815587627,-113.53707900029292,-114.28041142742632,-114.25834387888024,-113.3765144514545,-111.3937586293214,-108.91751126517939,-106.20061325957434,-104.39480452823787,-103.72999117565432,-104.27598252418875,-105.78494082970751,-108.34114670786418,-111.20265270638744,-113.91469210724033,-115.8105599821941,-115.88421977806492,-114.92013840236761,-113.33528175477639,-110.87977702299291,-108.80598012307605,-106.93510905830999,-105.01937297189535,-103.77869896942569,-102.45533699669069,-101.592610622289,-101.33494642960258,-100.9284196754726,-100.939519683728,-101.98239154846387,-103.31613398669855,-104.39615057189499,-105.24870088142934,-105.80221912133898,-106.29822023095252,-106.78693987904903,-106.70698811340291,-106.48483104613888,-106.47651369889809,-106.7381291588849,-107.48738283202586,-108.13829133964869,-108.7539249336097,-109.65882198945594,-110.76955631909634,-112.36359509388171,-114.18678071955546,-115.7740354252973,-117.44334749327456,-118.33401214298055,-118.55184154118521,-118.52614376781125,-118.43849679548377,-118.5100160400362,-118.94829364222652,-119.35381939004435,-120.03858920044841,-120.66543092309449,-121.26920869577613,-121.80627715458554,-121.86070887024451,-121.7804937933677,-121.69034790132976,-121.79745403504037,-121.90993038529996,-121.80686250382033,-121.66660585651846,-121.80040525465813,-121.76425017921842,-121.91157116786788,-121.89381183697046,-121.90554159903694,-121.94506205806546,-121.98869130299751,-122.00353087918757,-122.06892263566333,-121.89478400460861,-121.98360494973163,-122.03170799951589,-122.02890213775949,-122.0367418900719,-122.03744544407088,-122.09027984930471,-122.17508438589603,-122.12475057841168,-122.19915722598174,-122.2445173225965,-122.27467749229535,-122.09800129779971,-122.02447951248423,-122.09691542972463,-122.15886060809605,-122.14858350126497,-122.21434605444915,-122.27051248475034,-122.3582142876489,-122.3581269417678,-122.28479488093596,-122.21795921388166,-122.16735086876739,-122.07974284814995,-122.03240340845356,-122.16293517397371,-122.19969951013836,-122.36084913272077,-122.58770644647768,-122.74903737888323,-123.1384194602023,-123.49299436633018,-123.85243963694573,-124.43458008337144,-124.93077593123303,-125.38561602338552,-126.34313805994755,-127.24177784984597,-128.54804754924575,-129.8685764844798,-131.4868488983153,-135.79835298156334,-138.63629733299354,-140.57941889712984,-142.82690874454647
