ZeroSignal,HighAmplitudeIndex,ClippingIndex,AvgSignalAmplitude,BackgroundNoise,Snr,AvgSnrOfActiveFrames,Activity,EventsPerSecond,SpectralCentroid,HighFreqCover,MidFreqCover,LowFreqCover,AcousticComplexity,TemporalEntropy,EntropyOfAverageSpectrum,EntropyOfVarianceSpectrum,EntropyOfPeaksSpectrum,EntropyOfCoVSpectrum,ClusterCount,ThreeGramCount,Ndsi,SptDensity,RankOrder,FileName,ResultStartSeconds,SegmentDurationSeconds,ResultMinute
0,0,0,-54.084149090162235,-54.13845482527623,6.04151540842723,6.04151540842723,9.675858732462506E-05,0,0.00010025800227166766,0.034731494920174175,0.05334466116794693,0.01856152233510724,0.4271457229306849,0.0069168897862936785,0.5774284093818832,0.6106381875775745,0.9989324481467123,0.041082768625040234,0,0,0.9687886868079483,1.656761204142871,0,G10_Coata_20151017_005500Z,0,60,0
